# F34 BrakeDataPreprocessor optimizer-compatible export
# Source session: endurance519
# Segment type: endurance_stint | source time 11585.000 to 12186.900 s
# Source files: Endurance 5-19.txt
# Format: no_drs_21_column | estimated: none | missing-as-NaN: tempFLRaw, tempRLRaw | startup-cleaning: trimmed 0.00 s, start 22.0 C, spikes 1425
Time_s	FL_RotorTemp_RAW	FR_RotorTemp_RAW	RL_RotorTemp_RAW	RR_RotorTemp_RAW	Steering_pct	FrontBrakePressure_RAW	AccelPedalA_pct	AccelPedalB_pct	Reserved	RearBrakePressure_RAW	FL_FeedbackTorque_pctMn	FL_FeedbackVelocity_rpm	FR_FeedbackTorque_pctMn	FR_FeedbackVelocity_rpm	RL_FeedbackTorque_pctMn	RL_FeedbackVelocity_rpm	RR_FeedbackTorque_pctMn	RR_FeedbackVelocity_rpm	Velocity_mps	AccelX_mps2
0	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.011
0.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	0.017
0.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	-0.019
0.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	-0.025
0.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	-0.012
0.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.026
0.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	-0.003
0.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	-0.012
0.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.039
0.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.062
1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	0.01
1.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	0.018
1.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.002	-0.013
1.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	0
1.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	0.011
1.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.022
1.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	0.02
1.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	-0.016
1.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.029
1.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0	-0.02
2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	-0.005
2.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	-0.003
2.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.007
2.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0	-0.004
2.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.008
2.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.006
2.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.016
2.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.021
2.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.011
2.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.016
3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.007
3.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.002
3.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.003	-0
3.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.003	-0.014
3.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.002	-0.014
3.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.029
3.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.003
3.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	0.022
3.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.036
3.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.007
4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.043
4.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.009
4.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	0.002
4.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.007
4.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.005
4.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	-0.003
4.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	-0.001
4.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	0.002
4.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.006
4.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	-0.018
5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	-0.029
5.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0	0.004
5.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	-0.01
5.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	-0.029
5.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.006
5.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.02
5.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.036
5.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.006	-0.025
5.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.007	-0.002
5.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	0.002
6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.004
6.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.006
6.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	0.008
6.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0	0.006
6.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	0.005
6.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.002	0.003
6.6	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	0.001	0.011
6.7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.001	-0.007
6.8	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	-0.011
6.9	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.005	-0.014
7	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	0.001
7.1	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.004	-0.013
7.2	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	-0.01
7.3	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	0.01
7.4	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.003	-0.003
7.5	NaN	745	NaN	647	1	357	0	0	0	406	-0	-0	0	0	-0	0	-0	-0	-0.002	-0.018
