# F34 BrakeDataPreprocessor optimizer-compatible export
# Source session: endurance612
# Segment type: raw_format_only | source time 0.000 to 1890.900 s
# Source files: Endurance 6-12.txt
# Format: drs_22_column | estimated: none | missing-as-NaN: none | startup-cleaning: no stable start (skipped_raw_format_only)
Time_s	FL_RotorTemp_RAW	FR_RotorTemp_RAW	RL_RotorTemp_RAW	RR_RotorTemp_RAW	DRS_State	Steering_pct	FrontBrakePressure_RAW	AccelPedalA_pct	AccelPedalB_pct	Reserved	RearBrakePressure_RAW	FL_FeedbackTorque_pctMn	FL_FeedbackVelocity_rpm	FR_FeedbackTorque_pctMn	FR_FeedbackVelocity_rpm	RL_FeedbackTorque_pctMn	RL_FeedbackVelocity_rpm	RR_FeedbackTorque_pctMn	RR_FeedbackVelocity_rpm	Velocity_mps	AccelX_mps2
0	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.1	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.2	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.3	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.4	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.5	3863	3371	4008	4016	0	1	362	0	0	0	409	-0	-0	-0	-0	0	0	-0	0	0	-0.024
0.6	3863	3371	4008	4016	0	1	362	0	0	0	409	0	-0	-0	-0	0	0	-0	0	0	-0.024
0.7	3863	3371	4008	4016	0	1	362	0	0	0	409	0	0	-0	-0	0	-0	0	0	0	-0.024
0.8	3859	3382	4009	4014	0	1	362	0	0	0	411	0	-0	0	0	0	-0	-0	0	0	-0.013
0.9	3850	3366	4007	4006	0	-1	363	0	0	0	410	0	-0	0	0	0	0	0	0	0	-0.002
1	3812	3350	4021	4012	0	-1	362	0	0	0	409	0	0	-0	0	0	0	0	0	0	-0.004
1.1	3799	3397	4015	4006	0	1	361	0	0	0	409	-0	0	-0	0	0	0	0	-0	0	-0.023
1.2	3822	3373	4009.01	4015	0	-1	360	0	0	0	407	-0	-0	-0	0	0	0	-0	0	0	0.009
1.3	3829	3382	4016	4015	0	-2	365	0	0	0	408	0	-0	-0	-0	0	0	0	-0	0	-0.005
1.4	3842	3372	4019.01	4012	0	-2	365	0	0	0	407	-0	-0	0	0	-0	-0	-0	-0	0	-0.02
1.5	3769	3405	4021	4003	0	-0	362	0	0	0	408	-0	-0	0	-0	0	-0	0	-0	0	-0.014
1.6	3803	3384	4015	4009	0	-2	362	0	0	0	410	0	0	0	0	0	-0	0	-0	0	0.014
1.7	3840	3369	4029	4010	0	-1	363	0	0	0	408	-0	0	-0	-0	0	-0	0	-0	0	-0.022
1.8	3775	3391	4015	4015	0	-3	363	0	0	0	410	-0	-0	0	0	0	-0	0	-0	0	-0.008
1.9	3765	3407	4023	4008	0	1	357	0	0	0	409	-0	0	0	0	0	-0	-0	0	0	0.008
2	3795	3383	4012	4003	0	-1	360	0	0	0	409	0	-0	0	-0	0	0	0	0	0	0.002
2.1	3768	3391	4022	4004	0	-2	359	0	0	0	410	-0	-0	0	-0	0	0	0	0	0	-0.002
2.2	3757	3405	4019	4010	0	-3	357	0	0	0	409	0	0	0	0	0	-0	0	-0	0	0.013
2.3	3777	3373	4015.03	4006	0	1	364	0	0	0	409	-0	0	0	-0	0	0	0	-0	0	0.004
2.4	3771	3407	4016.891	4006	0	-3	363	0	0	0	410	0	-0	0	0	-0	-0	0	0	0	-0.015
2.5	3751	3402	4013	4007	0	1	359	0	0	0	409	-0	-0	0	-0	0	-0	0	0	0	-0.013
2.6	3822	3350	4004	4002	0	1	355	0	0	0	409	0	-0	0	0	0	0	-0	0	0	0.005
2.7	3763	3407	4019	4005	0	-2	358	0	0	0	409	-0	-0	-0	-0	0	0	-0	-0	0	-0.013
2.8	3817	3348	4000.079	4010	0	-3	363	0	0	0	408	0	-0	-0	0	0	0	0	0	0	-0.025
2.9	3810	3346	4022.96	4005	0	1	361	0	0	0	410	-0	0	0	0	0	0	0	0	0	-0.006
3	3742	3391	4015	4008	0	-2	360	0	0	0	410	0	-0	0	-0	0	-0	0	0	0	-0.011
